model,iteracio,esport,politica,humor,tecnologia,ciencia,cultura,salut,economia,viatges,moda
Aleatori,0,0.663703475398224,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.2794598159881144,0.49528780817912527
Aleatori,1,0.663703475398224,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.35945981598811444,0.49528780817912527
Aleatori,2,0.663703475398224,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.35945981598811444,0.4652878081791253
Aleatori,3,0.743703475398224,0.5969085571333561,0.4082505611764669,0.5462820616116815,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.35945981598811444,0.4652878081791253
Aleatori,4,0.743703475398224,0.5969085571333561,0.4082505611764669,0.6262820616116814,0.4670223792930585,0.5545954078695867,0.5289031268884268,0.576925683443756,0.35945981598811444,0.4652878081791253
Aleatori,5,0.743703475398224,0.5969085571333561,0.4082505611764669,0.6262820616116814,0.4670223792930585,0.5545954078695867,0.6089031268884267,0.576925683443756,0.35945981598811444,0.4652878081791253
Aleatori,6,0.743703475398224,0.5969085571333561,0.4082505611764669,0.6262820616116814,0.4670223792930585,0.5545954078695867,0.6089031268884267,0.576925683443756,0.35945981598811444,0.43528780817912527
Aleatori,7,0.743703475398224,0.6769085571333561,0.4082505611764669,0.6262820616116814,0.4670223792930585,0.5545954078695867,0.6089031268884267,0.576925683443756,0.35945981598811444,0.43528780817912527
Aleatori,8,0.743703475398224,0.6769085571333561,0.4082505611764669,0.6262820616116814,0.5470223792930585,0.5545954078695867,0.6089031268884267,0.576925683443756,0.35945981598811444,0.43528780817912527
Aleatori,9,0.743703475398224,0.6769085571333561,0.4082505611764669,0.6262820616116814,0.5470223792930585,0.5545954078695867,0.5789031268884267,0.576925683443756,0.35945981598811444,0.43528780817912527
Aleatori,10,0.743703475398224,0.756908557133356,0.4082505611764669,0.6262820616116814,0.5470223792930585,0.5545954078695867,0.5789031268884267,0.576925683443756,0.35945981598811444,0.43528780817912527
Aleatori,11,0.743703475398224,0.756908557133356,0.37825056117646694,0.6262820616116814,0.5470223792930585,0.5545954078695867,0.5789031268884267,0.576925683443756,0.35945981598811444,0.43528780817912527
Aleatori,12,0.743703475398224,0.756908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5545954078695867,0.5789031268884267,0.576925683443756,0.35945981598811444,0.43528780817912527
Aleatori,13,0.743703475398224,0.756908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5545954078695867,0.5789031268884267,0.576925683443756,0.35945981598811444,0.5152878081791252
Aleatori,14,0.713703475398224,0.756908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5545954078695867,0.5789031268884267,0.576925683443756,0.35945981598811444,0.5152878081791252
